trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1288,False,"{'a': 0.2, 'e': 0.07607770704003398}",20,10,12.423537144651231,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.2, 'e': 0.07592570367998178}",30,15,1.547211849242545,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1290,False,"{'a': 0.2, 'e': 0.07577400402284548}",30,17,14.541967317648076,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1291,False,"{'a': 0.2, 'e': 0.07562260746182634}",20,9,8.528786148355362,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1292,False,"{'a': 0.2, 'e': 0.07547151339133784}",20,10,21.324551433196426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.2, 'e': 0.07532072120700357}",20,8,18.255506613572614,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.2, 'e': 0.07517023030565453}",30,13,26.034420873075838,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.2, 'e': 0.07502004008532698}",25,2,38.02545642373915,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.2, 'e': 0.07487014994525974}",20,10,9.192329151519063,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1297,False,"{'a': 0.2, 'e': 0.07472055928589216}",30,14,31.386398345493213,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.2, 'e': 0.07457126750886131}",20,0,-8.271526308318279,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1299,False,"{'a': 0.2, 'e': 0.07442227401699995}",30,12,34.45960886176929,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.2, 'e': 0.07427357821433388}",25,13,25.25304558227061,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.2, 'e': 0.0741251795060797}",20,10,17.044697330884198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.2, 'e': 0.07397707729864236}",20,9,20.848028712804624,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.2, 'e': 0.0738292709996129}",30,9,1.1478898187356488,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
1304,False,"{'a': 0.2, 'e': 0.07368176001776583}",20,10,-19.923116801300264,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1305,False,"{'a': 0.2, 'e': 0.0735345437630571}",35,22,-4.633898761780756,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1306,False,"{'a': 0.2, 'e': 0.07338762164662144}",25,17,15.501017752983461,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.2, 'e': 0.07324099308077024}",25,13,25.422275046254455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.2, 'e': 0.07309465747898901}",25,16,16.52037023734312,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.2, 'e': 0.07294861425593517}",20,0,-7.521480530567984,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1310,False,"{'a': 0.2, 'e': 0.07280286282743559}",20,0,23.033048340845326,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1311,False,"{'a': 0.2, 'e': 0.07265740261048442}",30,18,4.1802370958353166,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1312,False,"{'a': 0.2, 'e': 0.07251223302324053}",25,9,18.65760991229826,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1313,False,"{'a': 0.2, 'e': 0.07236735348502546}",20,10,18.166175658059785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.2, 'e': 0.07222276341632078}",30,13,35.62082787366348,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.2, 'e': 0.0720784622387661}",20,12,-4.203700357672281,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1316,False,"{'a': 0.2, 'e': 0.07193444937515645}",30,18,1.9828617359025253,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1317,False,"{'a': 0.2, 'e': 0.07179072424944025}",25,15,16.870243322901178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.2, 'e': 0.07164728628671672}",30,21,16.921029928136587,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.2, 'e': 0.0715041349132339}",20,6,1.8048282420067105,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1320,False,"{'a': 0.2, 'e': 0.07136126955638605}",20,10,6.942985773291062,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.2, 'e': 0.0712186896447116}",25,0,-16.796809752947453,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1322,False,"{'a': 0.2, 'e': 0.07107639460789066}",20,10,14.24470805570302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.2, 'e': 0.07093438387674295}",20,13,14.495491836934232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.2, 'e': 0.0707926568832253}",20,13,12.757221997793776,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.2, 'e': 0.0706512130604296}",25,13,22.04747787031952,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.2, 'e': 0.0705100518425803}",30,22,5.185889995523764,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.2, 'e': 0.07036917266503243}",30,18,-10.060331536307416,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1328,False,"{'a': 0.2, 'e': 0.07022857496426901}",25,6,20.141636405688352,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1329,False,"{'a': 0.2, 'e': 0.07008825817789911}",25,16,17.45286782984628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.2, 'e': 0.06994822174465536}",35,18,-12.288753909279816,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1331,False,"{'a': 0.2, 'e': 0.06980846510439187}",25,18,16.744715523316614,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.2, 'e': 0.06966898769808184}",25,0,2.022575137283342,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1333,False,"{'a': 0.2, 'e': 0.06952978896781553}",30,16,12.842981908229438,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1334,False,"{'a': 0.2, 'e': 0.06939086835679777}",30,0,34.824412378208955,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
1335,False,"{'a': 0.2, 'e': 0.069252225309346}",20,8,24.05661597292848,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.2, 'e': 0.06911385927088774}",20,10,21.472436544913243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.2, 'e': 0.06897576968795878}",20,10,7.473168391901084,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1338,False,"{'a': 0.2, 'e': 0.06883795600820049}",20,9,16.70326179354533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.2, 'e': 0.06870041768035805}",20,13,12.598394898888358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.2, 'e': 0.06856315415427791}",20,9,17.934636921392094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.2, 'e': 0.06842616488090583}",20,9,18.215763792385488,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.2, 'e': 0.06828944931228448}",25,15,18.50089577571989,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.2, 'e': 0.06815300690155146}",20,14,16.059563252723585,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.2, 'e': 0.06801683710293688}",20,10,18.671703400776817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.2, 'e': 0.06788093937176144}",20,0,33.05868016992278,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.2, 'e': 0.06774531316443397}",25,14,22.50911806743038,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.2, 'e': 0.0676099579384495}",25,11,26.864409624398345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.2, 'e': 0.0674748731523869}",30,8,39.52811218733495,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.2, 'e': 0.06734005826590692}",25,2,36.55468629497912,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.2, 'e': 0.06720551273974976}",25,12,25.27950872022172,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.2, 'e': 0.06707123603573319}",20,12,12.853613428542992,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.2, 'e': 0.06693722761675015}",30,20,7.895594447896878,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.2, 'e': 0.06680348694676687}",25,14,11.360194112236638,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.2, 'e': 0.06667001349082043}",25,12,22.374004144941384,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.2, 'e': 0.06653680671501686}",20,15,9.407318699099214,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.2, 'e': 0.06640386608652883}",25,20,7.67109020707214,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.2, 'e': 0.06627119107359372}",25,15,17.057293357366234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.2, 'e': 0.06613878114551125}",25,15,-20.653711442933023,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1359,False,"{'a': 0.2, 'e': 0.06600663577264156}",25,11,23.85104308785782,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.2, 'e': 0.06587475442640295}",25,18,13.14554994059622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.2, 'e': 0.0657431365792699}",25,7,22.87995114324218,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1362,False,"{'a': 0.2, 'e': 0.0656117817047708}",20,16,6.309763299096543,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.2, 'e': 0.06548068927748603}",25,13,22.461067376123843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.2, 'e': 0.06534985877304565}",25,15,17.861556384291024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.2, 'e': 0.06521928966812753}",20,13,14.385063310656975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.2, 'e': 0.065088981440455}",20,12,11.96204313405632,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.2, 'e': 0.06495893356879505}",25,15,8.212746215148096,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1368,False,"{'a': 0.2, 'e': 0.06482914553295596}",20,3,14.22175510004169,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.2, 'e': 0.06469961681378547}",30,19,20.201878920304672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.2, 'e': 0.06457034689316847}",20,9,21.513123976358745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.2, 'e': 0.06444133525402518}",25,17,13.152244414333271,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.2, 'e': 0.06431258138030878}",30,10,39.06340078312082,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.2, 'e': 0.06418408475700368}",35,26,18.857776727219147,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.2, 'e': 0.06405584487012317}",20,13,11.988335509612188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.2, 'e': 0.06392786120670757}",25,0,17.505032290396105,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
1376,False,"{'a': 0.2, 'e': 0.063800133254822}",20,12,14.422944340049646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.2, 'e': 0.06367266050355457}",25,3,18.708652957847168,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1378,False,"{'a': 0.2, 'e': 0.063545442443014}",20,8,16.80193331471162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.2, 'e': 0.06341847856432796}",30,0,38.8384439379246,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1380,False,"{'a': 0.2, 'e': 0.0632917683596407}",20,9,21.051965128267632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.2, 'e': 0.06316531132211131}",20,4,16.775071821700706,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.2, 'e': 0.0630391069459114}",25,16,18.524104817799255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.2, 'e': 0.06291315472622334}",20,6,15.034820851069608,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1384,False,"{'a': 0.2, 'e': 0.06278745415923806}",20,14,11.030349688989272,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.2, 'e': 0.06266200474215315}",20,14,11.671636493508625,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.2, 'e': 0.06253680597317074}",20,16,7.659485633544429,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.2, 'e': 0.06241185735149562}",20,6,21.1540473879007,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.2, 'e': 0.0622871583773331}",25,0,19.994031156928486,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1389,False,"{'a': 0.2, 'e': 0.062162708551887165}",25,0,37.14179724164579,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1390,False,"{'a': 0.2, 'e': 0.06203850737735829}",20,10,6.103477955813645,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1391,False,"{'a': 0.2, 'e': 0.061914554356941674}",25,11,21.26182027849034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.2, 'e': 0.061790848994825016}",20,9,22.979694308763612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.2, 'e': 0.061667390796186744}",20,8,21.522484699367624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.2, 'e': 0.06154417926719386}",20,7,25.46351368938921,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.2, 'e': 0.06142121391500013}",20,9,19.719212052697184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.2, 'e': 0.061298494247743925}",20,13,2.0733849263458137,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1397,False,"{'a': 0.2, 'e': 0.06117601977454647}",25,17,1.0686392756530456,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 0.2, 'e': 0.06105379000550965}",20,11,12.379488118813315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.2, 'e': 0.06093180445171429}",25,0,41.18396518878779,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1400,False,"{'a': 0.2, 'e': 0.06081006262521795}",30,14,14.04743527379723,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1401,False,"{'a': 0.2, 'e': 0.06068856403905322}",30,21,15.523367041854822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.2, 'e': 0.060567308207225536}",20,10,20.24025234985675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.2, 'e': 0.06044629464471146}",30,19,22.834605640693272,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.2, 'e': 0.06032552286745654}",30,16,28.023314007035356,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.2, 'e': 0.06020499239237354}",30,14,30.60600235053114,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.2, 'e': 0.06008470273734036}",25,12,22.78539990482799,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.2, 'e': 0.05996465342119827}",25,12,8.726460595052053,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.2, 'e': 0.059844843963749825}",35,23,23.661203008565465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.2, 'e': 0.05972527388575699}",25,13,23.789219808809698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.2, 'e': 0.05960594270893937}",25,17,17.027612406130363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.2, 'e': 0.05948684995597202}",30,16,-2.1159546406544134,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1412,False,"{'a': 0.2, 'e': 0.05936799515048385}",25,12,21.90996179131368,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.2, 'e': 0.0592493778170554}",25,2,14.534906464480366,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1414,False,"{'a': 0.2, 'e': 0.05913099748121725}",30,19,16.922304540864083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.2, 'e': 0.05901285366944784}",30,17,24.11994973593064,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.2, 'e': 0.05889494590917182}",20,0,28.982979430824898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1417,False,"{'a': 0.2, 'e': 0.058777273728757934}",30,8,35.50185788217871,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.2, 'e': 0.05865983665751736}",20,2,29.32222773565795,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.2, 'e': 0.0585426342257016}",20,5,22.17036966900826,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.2, 'e': 0.05842566596450083}",25,20,9.592797442826805,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.2, 'e': 0.05830893140604179}",30,18,24.98043310369389,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.2, 'e': 0.05819243008338615}",25,9,27.62996925925151,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.2, 'e': 0.0580761615305284}",30,20,19.10260842703495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.2, 'e': 0.057960125282394234}",30,13,26.793977008602287,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.2, 'e': 0.057844320874838456}",20,9,23.40291885291205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.2, 'e': 0.05772874784464333}",25,11,23.423489953161624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.2, 'e': 0.05761340572951652}",30,16,19.793697243283017,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.2, 'e': 0.057498294068089484}",25,14,24.282845425274612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.2, 'e': 0.05738341239991535}",25,16,18.850098032378515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.2, 'e': 0.05726876026546736}",20,6,25.43482136291065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.2, 'e': 0.05715433720613676}",20,9,20.483522742705546,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.2, 'e': 0.057040142764231215}",20,12,13.643129556109464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.2, 'e': 0.056926176482972754}",25,14,6.358978842930172,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1434,False,"{'a': 0.2, 'e': 0.056812437906496156}",25,12,22.35043464309195,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.2, 'e': 0.0566989265798469}",25,12,12.779504530963948,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1436,False,"{'a': 0.2, 'e': 0.056585642048979604}",20,3,28.993579126893064,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.2, 'e': 0.05647258386075591}",20,8,21.63403070183276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.2, 'e': 0.05635975156294299}",20,9,23.496816697262098,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.2, 'e': 0.05624714470421144}",20,0,29.29062472467977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1440,False,"{'a': 0.2, 'e': 0.056134762834133725}",25,2,41.815037943741814,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.2, 'e': 0.05602260550318217}",25,13,21.021314853418332,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.2, 'e': 0.055910672262727355}",20,0,-11.151487622529675,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1443,False,"{'a': 0.2, 'e': 0.05579896266503611}",20,13,10.932462784689054,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.2, 'e': 0.05568747626326995}",20,10,19.880983436265804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.2, 'e': 0.05557621261148306}",25,10,29.902061764505085,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.2, 'e': 0.05546517126462075}",30,16,-16.11330006581627,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1447,False,"{'a': 0.2, 'e': 0.05535435177851743}",25,20,8.945173489476897,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.2, 'e': 0.055243753709895045}",25,11,25.985579013319807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.2, 'e': 0.05513337661636114}",30,13,32.22408252599588,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.2, 'e': 0.05502322005640723}",25,6,30.614051364577413,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.2, 'e': 0.05491328358940689}",30,13,31.485019947030572,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.2, 'e': 0.054803566775614154}",25,2,38.86930403859235,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.2, 'e': 0.05469406917616156}",20,10,18.66139085702302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.2, 'e': 0.054584790353058625}",20,11,17.220198801564397,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.2, 'e': 0.05447572986918986}",25,16,5.375557148555253,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1456,False,"{'a': 0.2, 'e': 0.05436688728831322}",30,10,35.31676375972975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.2, 'e': 0.05425826217505821}",20,11,21.965929539897907,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.2, 'e': 0.05414985409492427}",30,20,14.293135741487232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.2, 'e': 0.054041662614278875}",30,18,24.171508599858843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.2, 'e': 0.05393368730035602}",20,13,14.331442460418291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.2, 'e': 0.05382592772125425}",20,3,27.494021459720123,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.2, 'e': 0.053718383445935165}",20,9,19.5728425637503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.2, 'e': 0.053611054044221465}",20,6,24.235495425172324,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.2, 'e': 0.05350393908679544}",20,9,20.32624175688318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.2, 'e': 0.053397038145197084}",25,14,23.059684470986628,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.2, 'e': 0.053290350791822524}",25,11,13.326860023377815,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1467,False,"{'a': 0.2, 'e': 0.05318387659992216}",25,8,31.438421211479927,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.2, 'e': 0.053077615143599134}",25,11,24.72777108541406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.2, 'e': 0.052971565997807425}",20,10,18.218987100833157,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.2, 'e': 0.05286572873835037}",30,19,22.00984692770742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
